code,open,close,high,low,volume,money,pct_change,tradDays,date
000066.XSHE,19.84,18.36,20.8,18.02,544259373.0,10596103987.26,-0.01299295387304722,5,2021-01-17
000066.XSHE,18.36,18.09,19.8,17.59,377658271.0,7019303448.759999,-0.0027388977136020287,5,2021-01-24
000068.XSHE,2.79,2.73,2.81,2.63,18275546.0,49390173.67,-0.0006004497260335695,4,2020-12-27
000068.XSHE,2.73,3.25,3.25,2.66,53605002.99999999,166476313.89000005,0.005205245949999826,4,2021-01-03
000068.XSHE,3.28,2.79,3.45,2.66,170522576.0,523217572.4000001,-0.004592773982185161,5,2021-01-10
000068.XSHE,2.73,2.97,2.97,2.66,62711310.0,173634451.13000003,0.001796968929431264,5,2021-01-17
000068.XSHE,2.98,2.77,3.03,2.77,76594518.0,220541020.04999998,-0.0019991698959999082,5,2021-01-24
000069.XSHE,6.84,6.72,6.95,6.63,120619654.00000001,814914431.53,-0.0014004292958549325,4,2020-12-27
000069.XSHE,6.72,7.09,7.09,6.67,198415377.0,1354546467.9599998,0.0037018189995199346,4,2021-01-03
000069.XSHE,7.05,6.74,7.06,6.66,211245095.0,1438645332.0900002,-0.003496939740700311,5,2021-01-10
000069.XSHE,6.73,6.79,6.95,6.59,205715645.0,1390980125.7700002,0.0004984791604176753,5,2021-01-17
000069.XSHE,6.79,6.87,7.34,6.74,296229080.0,2089473074.94,0.0007940189100685835,5,2021-01-24
000070.XSHE,9.64,9.57,9.78,9.51,31988504.0,307468969.34,-0.000601770170000071,4,2020-12-27
000070.XSHE,9.57,9.21,9.59,9.16,42132297.0,392057504.46000004,-0.003600115520000058,4,2021-01-03
000070.XSHE,9.4,8.960000000000003,9.62,8.78,63510154.0,586534448.6300001,-0.002515229094299798,5,2021-01-10
000070.XSHE,8.99,8.48,9.1,8.2,58878353.00000001,504170875.89,-0.0047958203482146855,5,2021-01-17
000070.XSHE,8.48,8.33,8.73,8.25,48608573.0,415512539.12,-0.0015049306673543539,5,2021-01-24
000078.XSHE,4.05,4.03,4.26,3.97,148197630.00000003,609692599.7,-0.00030187912375356785,4,2020-12-27
000078.XSHE,4.06,4.01,4.11,3.97,62205131.0,250327350.21,-0.00020006999199884135,4,2021-01-03
000078.XSHE,4.01,4.01,4.13,3.92,119681695.0,482161619.35999995,-6.801259934130499e-07,5,2021-01-10
000078.XSHE,4.01,3.81,4.01,3.73,82731134.0,318340974.52,-0.0019994695300503684,5,2021-01-17
000078.XSHE,3.81,3.83,3.94,3.77,73881448.0,283423097.72,0.00019938003602582022,5,2021-01-24
000088.XSHE,6.33,6.19,6.36,6.13,31205762.0,195139247.39,-0.0019991698960000193,4,2020-12-27
000088.XSHE,6.17,6.32,6.57,6.02,47919534.0,301115200.73,0.0012944620891519598,4,2021-01-03
000088.XSHE,6.3,6.23,6.8,6.11,60754268.0,387721204.36,-0.0009039467737725904,5,2021-01-10
000088.XSHE,6.22,6.15,6.3,6.05,37856293.0,233239626.53000003,-0.0008012293138996984,5,2021-01-17
000088.XSHE,6.17,6.11,6.24,6.05,33721884.0,206762982.09,-0.00040018995400248336,5,2021-01-24
000089.XSHE,8.38,8.06,8.38,7.92,57110641.0,461563691.29999995,-0.003199806209781886,4,2020-12-27
000089.XSHE,8.03,8.17,8.33,7.92,47968787.0,385586708.99,0.0010987295569693245,4,2021-01-03
000089.XSHE,8.12,7.92,8.16,7.68,77982364.0,618461299.18,-0.0025012143925481345,5,2021-01-10
000089.XSHE,7.9,7.93,8.01,7.77,57130327.0,450645251.58,9.831005933613746e-05,5,2021-01-17
000089.XSHE,7.91,7.77,8.03,7.73,68806113.0,542507338.92,-0.0015998192643260634,5,2021-01-24
000090.XSHE,6.16,5.98,6.16,5.93,41665309.0,250615190.51000002,-0.0018995000320000122,4,2020-12-27
000090.XSHE,5.96,5.94,6.04,5.8,45513243.0,270352769.79,-0.00040122922606478095,4,2021-01-03
000090.XSHE,5.94,5.7,5.94,5.53,94767941.0,544053377.67,-0.002401695498652212,5,2021-01-10
000090.XSHE,5.68,5.9,6.14,5.36,119820900.0,689489592.54,0.0019961146340388147,5,2021-01-17
000090.XSHE,5.81,5.85,6.34,5.76,110584059.0,663640580.2599999,-0.0005085638794742886,5,2021-01-24
000096.XSHE,9.77,9.85,9.92,9.46,2555130.0,24702285.15,0.0008943820399998081,4,2020-12-27
000096.XSHE,9.86,9.69,10.0,9.58,2086601.0,20388777.19,-0.001600009480000053,4,2021-01-03
000096.XSHE,9.7,9.23,9.87,9.09,4668037.0,44724251.37,-0.004600103114583587,5,2021-01-10
000096.XSHE,9.12,9.66,9.69,8.68,6776180.0,62615541.56,0.0042860540368794275,5,2021-01-17
000096.XSHE,9.68,9.94,10.27,9.61,5817832.0,57628471.04,0.0027970214859549536,5,2021-01-24
000099.XSHE,7.11,7.29,7.42,6.93,25672630.0,185153089.70000002,0.001597797199999862,4,2020-12-27
000099.XSHE,7.28,7.46,7.46,7.14,20533245.0,149746906.59,0.001699809707051081,4,2021-01-03
000099.XSHE,7.47,6.78,7.52,6.67,44489987.0,321240212.34,-0.006788786547081704,5,2021-01-10
000099.XSHE,6.73,6.94,7.08,6.56,27680101.000000004,188489158.85,0.0015953924190894586,5,2021-01-17
000099.XSHE,6.88,6.6,6.98,6.58,20007841.0,135942220.77,-0.0033964809901376736,5,2021-01-24
000100.XSHE,7.11,6.79,7.25,6.56,1449284951.0000002,9913457900.7,-0.0030029839712127915,4,2020-12-27
000100.XSHE,6.78,7.08,7.2,6.57,1420229600.0,9827148037.09,0.0028985718034304497,4,2021-01-03
000100.XSHE,7.11,7.47,7.59,7.03,2117584109.0000002,15469177056.67,0.0039033268755084283,5,2021-01-10
000100.XSHE,7.6,9.32,9.57,7.35,5072322580.0,44607209266.18,0.018610899732408148,5,2021-01-17
000100.XSHE,9.12,9.94,10.25,8.84,4698899286.0,44825429899.45,0.0061130439639141,5,2021-01-24
000150.XSHE,2.89,2.98,3.07,2.82,43325685.0,127134110.01000002,0.0005995599760160175,4,2020-12-27
000150.XSHE,2.98,2.96,3.15,2.95,46452605.0,140542898.73,-0.0002007099280000313,4,2021-01-03
000150.XSHE,2.96,3.47,3.62,2.96,157062418.0,527048484.4599999,0.005107403468503913,5,2021-01-10
000150.XSHE,3.47,2.9,3.82,2.82,110297406.0,359172157.20000005,-0.005690665387251936,5,2021-01-17
000150.XSHE,2.9,3.05,3.1,2.88,56968216.0,169497089.70000002,0.0015007601319967367,5,2021-01-24
000151.XSHE,8.38,7.98,8.4,7.87,6218258.0,50270231.52000001,-0.0037964885802680426,4,2020-12-27
000151.XSHE,8.0,8.13,8.24,7.85,5917266.0,47945867.34,0.0015001998200143696,4,2021-01-03
000151.XSHE,8.13,7.62,8.13,7.53,9199403.0,72589003.05,-0.005092153824688639,5,2021-01-10
000151.XSHE,7.62,7.51,7.66,7.29,6426168.0,47810440.66,-0.0011047293651723633,5,2021-01-17
000151.XSHE,7.5,7.37,7.71,7.35,5540097.0,41761738.28,-0.0014006991998875007,5,2021-01-24
000153.XSHE,8.7,8.76,9.02,8.53,51721044.0,456688778.06999993,0.00039243074015016255,4,2020-12-27
000153.XSHE,8.71,8.800000000000002,9.39,8.54,41214258.0,365923858.43000007,0.00038804405000014697,4,2021-01-03
000153.XSHE,8.800000000000002,8.17,9.18,8.14,61877414.0,543151340.7099999,-0.006310220276151246,5,2021-01-10
000153.XSHE,8.06,7.46,8.16,7.11,31156895.0,236109929.94,-0.007098156474779516,5,2021-01-17
000153.XSHE,7.55,7.46,7.7,7.39,18260110.0,137816757.79,-2.141172170677663e-06,5,2021-01-24
000155.XSHE,7.5,8.33,8.78,7.41,525952171.00000006,4262840591.6699986,0.00731044962959615,4,2020-12-27
000155.XSHE,8.47,8.3,8.67,7.52,511900530.0,4139611627.6699996,-0.00035334692725597083,4,2021-01-03
000155.XSHE,8.56,9.65,10.42,8.25,729469097.0,6872085928.84,0.013529209337799442,5,2021-01-10
000155.XSHE,9.8,11.61,11.61,8.69,796910727.0,8150038216.17,0.019622053474742884,5,2021-01-17
000155.XSHE,12.44,15.42,15.42,12.18,901953489.0,12418149965.380001,0.03857976384787265,5,2021-01-24
000156.XSHE,9.06,8.55,9.07,8.49,20777025.0,182134824.51999998,-0.005294040988000015,4,2020-12-27
000156.XSHE,8.54,8.56,8.71,8.3,23428710.0,199734960.96999997,9.711836378722971e-05,4,2021-01-03
000156.XSHE,8.55,8.19,8.65,7.96,35801759.0,296559698.25,-0.003699439588883191,5,2021-01-10
000156.XSHE,8.19,8.19,8.31,7.84,28597655.0,232059528.84,-1.599130151963557e-06,5,2021-01-17
000156.XSHE,8.24,8.13,8.34,8.08,27156514.0,222861070.44,-0.0006003698140144564,5,2021-01-24
000157.XSHE,9.42,9.27,9.83,9.06,427471854.0,4016703903.3,-0.0023038055380538713,4,2020-12-27
000157.XSHE,9.26,9.9,10.2,9.23,519920059.0,5042686319.92,0.006282097352955818,4,2021-01-03
000157.XSHE,10.0,11.86,11.9,9.95,945206704.0,10270999875.41,0.01973630235546331,5,2021-01-10
000157.XSHE,11.85,11.79,13.0,11.2,1239520388.0,14899188480.960003,-0.0008306789282511717,5,2021-01-17
000157.XSHE,11.73,11.69,12.13,11.16,777082918.0,9007615386.090002,-0.0010113461750136388,5,2021-01-24
000158.XSHE,6.7,6.17,6.71,6.06,68129456.0,433395343.96,-0.005394864099070085,4,2020-12-27
000158.XSHE,6.13,6.2,6.34,5.95,61054022.0,375410640.98999995,0.0002964793414685918,4,2021-01-03
000158.XSHE,6.21,5.9,6.32,5.46,126792553.0,747910702.76,-0.0030089105781033743,5,2021-01-10
000158.XSHE,5.93,5.65,6.05,5.53,86620949.0,496304706.3599999,-0.0024989883684739533,5,2021-01-17
000158.XSHE,5.62,5.55,5.91,5.53,80079948.0,456812459.68,-0.001003448787024741,5,2021-01-24
000159.XSHE,5.35,5.1,5.35,4.89,32252123.0,165228301.31,-0.0025994090739159814,4,2020-12-27
000159.XSHE,5.1,5.12,5.19,4.94,29433019.0,148881328.43,0.00019812855173095834,4,2021-01-03
000159.XSHE,5.12,5.3,5.53,4.96,71104093.0,372511807.89,0.0017950434174358598,5,2021-01-10
000159.XSHE,5.43,5.67,6.25,5.2,216899857.0,1247408779.3899999,0.003700763865521095,5,2021-01-17
000159.XSHE,5.66,5.75,6.87,5.57,257774757.0,1590854767.59,0.0007749010362698705,5,2021-01-24
000166.XSHE,5.14,5.08,5.15,4.99,198226498.0,1001853712.1600001,-0.00060078997592794,4,2020-12-27
000166.XSHE,5.07,5.28,5.34,5.04,333654645.0,1727972313.7400002,0.002001030155999839,4,2021-01-03
000166.XSHE,5.31,5.25,5.34,5.11,473375473.0,2472940692.5499997,-0.0003001699729947571,5,2021-01-10
000166.XSHE,5.26,5.12,5.33,5.04,546317434.0,2829523121.0699997,-0.0013031242773398066,5,2021-01-17
000166.XSHE,5.1,4.98,5.21,4.98,492347258.0,2508952612.7799997,-0.0013997598780265408,5,2021-01-24
000301.XSHE,9.76,9.6,9.96,9.3,73270363.0,703992564.1599998,-0.0025111864925401184,4,2020-12-27
000301.XSHE,9.6,9.48,9.72,9.09,55564322.0,519176639.33,-0.0012091169799998136,4,2021-01-03
000301.XSHE,9.48,11.84,12.25,8.98,208691108.0,2235335195.34,0.02378091762760537,5,2021-01-10
000301.XSHE,11.73,11.47,14.48,11.47,439940699.0,5505645541.09,-0.003993412434230348,5,2021-01-17
000301.XSHE,11.86,15.22,15.65,11.79,486067107.0,6702410838.689999,0.03800932489794584,5,2021-01-24
000333.XSHE,88.33,93.58,94.22,87.42,111611618.0,10231140974.140001,0.048482243667214764,4,2020-12-27
000333.XSHE,93.48,98.44,98.98,93.41,111165375.0,10680079505.009998,0.04918087140647698,4,2021-01-03
000333.XSHE,98.9,103.01,105.67,97.0,183226919.0,18654208743.579998,0.04546318605811228,5,2021-01-10
000333.XSHE,103.2,99.69,105.71,96.78,177192863.0,18042657278.38,-0.03402980795339883,5,2021-01-17
000333.XSHE,99.39,100.57,101.53,94.48,174893067.0,17194902988.969997,0.007046097018363673,5,2021-01-24
000338.XSHE,16.25,15.16,16.31,14.76,266247763.0,4118800576.8899994,-0.012050691545377079,4,2020-12-27
000338.XSHE,15.13,15.79,15.84,15.05,220591444.0,3426690314.16,0.0063075749486554145,4,2021-01-03
000338.XSHE,15.84,16.7,17.0,15.61,435448132.0,7103898413.679999,0.009120472620870013,5,2021-01-10
000338.XSHE,16.8,18.64,19.86,16.71,800401462.0,14720436795.59,0.01947464748870087,5,2021-01-17
000338.XSHE,18.39,19.29,19.86,18.22,538111091.0,10265269979.990002,0.00649748311832532,5,2021-01-24
000400.XSHE,15.56,16.34,16.78,15.32,115171815.0,1846472782.9099998,0.0073123201560301165,4,2020-12-27
000400.XSHE,16.34,14.46,16.62,14.21,99037593.0,1491285811.7900004,-0.01871260326830082,4,2021-01-03
000400.XSHE,14.51,14.47,14.9,14.31,92069673.0,1339772504.0699997,9.499030300941236e-05,5,2021-01-10
000400.XSHE,14.46,14.16,14.47,13.3,84395853.0,1171278843.24,-0.00313570432196153,5,2021-01-17
000400.XSHE,14.25,14.52,15.19,14.16,86486855.0,1266571306.1200004,0.003586813630992447,5,2021-01-24
000401.XSHE,14.83,14.08,14.87,13.88,54536102.0,779264813.83,-0.008281083347430385,4,2020-12-27
000401.XSHE,14.15,14.15,14.47,13.89,42804670.0,604879169.9,0.0006905047087519822,4,2021-01-03
000401.XSHE,14.14,14.39,14.75,13.97,104509282.0,1495945174.11,0.0023832497889930693,5,2021-01-10
000401.XSHE,14.45,14.24,14.56,13.92,78973309.0,1123424094.29,-0.0015063643842296859,5,2021-01-17
000401.XSHE,14.16,14.19,14.98,14.01,83686145.0,1201047547.9700003,-0.0005059079664878618,5,2021-01-24
000402.XSHE,6.65,6.5,6.67,6.46,19814596.0,129884352.01999998,-0.0015993799840062772,4,2020-12-27
000402.XSHE,6.5,6.45,6.53,6.41,18385789.0,118994384.01000002,-0.0005000499550035231,4,2021-01-03
000402.XSHE,6.45,6.29,6.62,6.19,39239830.0,249293006.35999998,-0.0016001290123264234,5,2021-01-10
000402.XSHE,6.25,6.27,6.33,6.12,27836616.0,173325302.33999997,-0.0002005201059950279,5,2021-01-17
000402.XSHE,6.27,6.2,6.43,6.19,30685641.0,193181582.66000003,-0.0007005195520769503,5,2021-01-24
000403.XSHE,38.91,36.77,39.79,36.25,8824324.0,333526736.27,-0.02228190734588953,4,2020-12-27
000403.XSHE,36.77,38.0,38.39,35.09,7508849.0,274276147.11,0.011997864069920094,4,2021-01-03
000403.XSHE,38.17,37.49,38.5,35.05,12795356.0,467045609.61999995,-0.005379547380738536,5,2021-01-10
000403.XSHE,37.5,41.22,43.55,36.64,21371165.0,863382861.5,0.03761192922213219,5,2021-01-17
000403.XSHE,41.21,40.13,42.78,39.46,12385881.0,506230794.87999994,-0.01106960266687318,5,2021-01-24
000404.XSHE,4.78,5.19,5.6,4.74,296947723.0,1544417772.0000005,0.003700159346075038,4,2020-12-27
000404.XSHE,5.12,5.07,5.5,4.92,164231406.0,853944720.44,-0.0012038879682819692,4,2021-01-03
000404.XSHE,5.06,4.45,5.23,4.37,131945349.0,629670917.3800001,-0.006188613365615381,5,2021-01-10
000404.XSHE,4.45,4.19,4.53,4.06,69941626.0,296781477.17,-0.002599728594068873,5,2021-01-17
000404.XSHE,4.19,4.14,4.32,4.13,46140851.0,195270440.5,-0.0005013296948884749,5,2021-01-24
000407.XSHE,4.11,4.42,4.61,4.02,43271644.0,186106498.70000002,0.0029011183558274034,4,2020-12-27
000407.XSHE,4.44,4.25,4.61,4.16,57215828.0,249745540.02999997,-0.001699679632038431,4,2021-01-03
000407.XSHE,4.24,3.88,4.25,3.66,46608023.0,185609875.82999998,-0.00369739817326753,5,2021-01-10
000407.XSHE,4.27,3.94,4.27,3.9,56493420.0,229509203.82,0.0005979696045332883,5,2021-01-17
000407.XSHE,3.96,3.88,3.98,3.75,22019361.0,85363000.92,-0.0006003198739968907,5,2021-01-24
000408.XSHE,7.89,7.68,7.9,7.46,14615722.999999998,112339289.46999998,-0.0034040245676318914,4,2020-12-27
000408.XSHE,7.55,8.01,8.02,7.42,17468368.0,134878932.99,0.003295106183441643,4,2021-01-03
000408.XSHE,8.0,7.76,8.21,7.73,32314604.0,256719261.91000003,-0.0025006163441295692,5,2021-01-10
000408.XSHE,7.76,7.79,7.98,7.47,24427511.0,190402180.31,0.000290763294705787,5,2021-01-17
000408.XSHE,7.8,8.26,8.32,7.57,34459859.0,274253960.65,0.004701097048697589,5,2021-01-24
000409.XSHE,4.15,4.08,4.15,4.0,10026723.000000002,40751231.53,-0.0008001899020072534,4,2020-12-27
000409.XSHE,4.08,4.07,4.1,4.02,7310014.0,29645799.4,-0.00010006999899936364,4,2021-01-03
000409.XSHE,4.07,3.97,4.1,3.96,13189523.0,53184159.03,-0.0009997600219993075,5,2021-01-10
000409.XSHE,3.97,3.84,3.98,3.8,11388059.0,44218425.17,-0.001299989859009032,5,2021-01-17
000409.XSHE,3.84,3.74,3.9,3.7,14602527.0,55603804.019999996,-0.0009999698420127823,5,2021-01-24
000410.XSHE,3.96,3.92,4.11,3.89,13740050.0,54446759.39,-0.0004001099699999511,4,2020-12-27
000410.XSHE,3.92,3.69,4.02,3.58,18647932.0,70871193.06,-0.002298879964057754,4,2021-01-03
000410.XSHE,3.68,3.64,3.83,3.57,18209768.0,67364591.61,-0.000500569706960885,5,2021-01-10
000410.XSHE,3.64,3.32,3.65,3.23,22688340.0,76823884.77000001,-0.003197389722586208,5,2021-01-17
000410.XSHE,3.32,3.29,3.5,3.29,15602325.0,52893021.89000001,-0.0003007699729526969,5,2021-01-24
000411.XSHE,19.35,19.79,21.02,19.1,53554082.0,1071890205.8700001,0.005063175571558887,4,2020-12-27
000411.XSHE,19.85,19.38,20.51,18.88,37998067.0,748147742.95,-0.0041667764309919475,4,2021-01-03
000411.XSHE,19.3,16.77,19.3,16.5,51134400.0,916231302.59,-0.02588301212709887,5,2021-01-10
000411.XSHE,16.66,14.57,16.8,14.12,32504662.0,497332508.51,-0.021864185111731493,5,2021-01-17
000411.XSHE,14.57,14.78,15.38,14.47,21450264.0,321512434.81,0.002088454882071211,5,2021-01-24
000413.XSHE,2.61,2.58,2.62,2.49,206096755.0,527533510.49,-0.0004003598560000654,4,2020-12-27
000413.XSHE,2.57,2.56,2.61,2.53,172350493.0,442681910.84000003,-0.00019998999999992773,4,2021-01-03
000413.XSHE,2.56,2.38,2.59,2.25,329591545.0,809477239.0600001,-0.0017996296880523621,5,2021-01-10
000413.XSHE,2.38,2.43,2.52,2.23,526052401.0,1254491443.4499998,0.0004969415641205011,5,2021-01-17
000413.XSHE,2.4,2.3,2.44,2.3,286886934.00000006,682915893.5900002,-0.0012996199600191494,5,2021-01-24
000415.XSHE,2.59,2.4,2.6,2.39,93168214.0,230011535.37,-0.0018990002039854792,4,2020-12-27
000415.XSHE,2.4,2.4,2.44,2.34,67795168.0,162571060.38,-1.2998799991947863e-07,4,2021-01-03
000415.XSHE,2.4,2.2,2.41,2.09,183000906.0,406470467.79,-0.00199905968829428,5,2021-01-10
000415.XSHE,2.2,2.19,2.26,2.06,114816354.0,246556184.90000007,-0.00010048991497857429,5,2021-01-17
000415.XSHE,2.2,2.15,2.25,2.12,101988704.0,222924432.44,-0.00040009993600864657,5,2021-01-24
000416.XSHE,5.74,5.93,6.22,5.7,57589133.0,348366632.95,0.0012972707150999963,4,2020-12-27
000416.XSHE,5.91,5.76,5.91,5.51,38437396.0,218266694.56,-0.0017039872789099686,4,2021-01-03
000416.XSHE,5.77,5.09,5.82,5.05,45280481.0,244056771.02,-0.006683029970415255,5,2021-01-10
000416.XSHE,5.0,5.02,5.12,4.75,38716586.0,189669952.67,-0.0007045377509440343,5,2021-01-17
000416.XSHE,4.98,4.87,5.06,4.82,29070240.0,143801074.8,-0.001499719628085039,5,2021-01-24
000417.XSHE,5.05,4.84,5.05,4.8,11295189.0,55558713.620000005,-0.002098740076084127,4,2020-12-27
000417.XSHE,4.86,4.82,4.86,4.74,10691117.0,51294135.95,-0.00020090990798204977,4,2021-01-03
000417.XSHE,4.82,4.88,5.13,4.8,19860343.0,98515218.19999999,0.0005962087270652283,5,2021-01-10
000417.XSHE,4.88,4.97,5.03,4.72,16600849.0,81024313.34,0.0008981880988070401,5,2021-01-17
000417.XSHE,4.97,4.75,4.99,4.74,19189599.0,93110104.56,-0.0021982506099096355,5,2021-01-24
000419.XSHE,4.76,4.63,4.81,4.55,11427841.0,53516048.1,-0.001599769744062285,4,2020-12-27
000419.XSHE,4.64,4.67,4.69,4.52,9828194.0,45357813.28,0.00039980989398791245,4,2021-01-03
000419.XSHE,4.67,4.45,4.72,4.4,15194320.0,69871570.48,-0.0021990597481214014,5,2021-01-10
000419.XSHE,4.45,4.34,4.45,4.22,9407717.0,40717232.53,-0.0011011393513952195,5,2021-01-17
000419.XSHE,4.32,4.3,4.41,4.3,9690047.0,42131804.620000005,-0.000400209963989262,5,2021-01-24
000420.XSHE,1.96,1.91,2.0,1.86,82902328.0,159828662.56,-0.0004999499950004704,4,2020-12-27
000420.XSHE,1.91,1.89,1.92,1.88,41941640.0,79572916.96000001,-0.00020000999800007246,4,2021-01-03
000420.XSHE,1.9,1.88,1.94,1.85,72059879.0,136841888.95999998,-0.00010019997999366481,5,2021-01-10
000420.XSHE,1.86,1.85,1.86,1.78,66737591.0,121221585.35000001,-0.00030038003598653606,5,2021-01-17
000420.XSHE,1.84,1.88,1.93,1.84,68457674.0,130035749.19000003,0.0002998899730008997,5,2021-01-24
000421.XSHE,5.91,6.62,6.62,5.63,62512250.0,391454494.9599999,0.006698062780303937,4,2020-12-27
000421.XSHE,6.87,6.78,8.0,6.71,216225694.0,1540016916.12,0.0015671168763258247,4,2021-01-03
000421.XSHE,6.68,6.02,6.98,5.87,115102285.0,750399792.9100001,-0.007584805008435502,5,2021-01-10
000421.XSHE,6.04,5.89,6.28,5.65,68116867.0,399459570.15000004,-0.0013070096753899918,5,2021-01-17
000421.XSHE,5.9,5.69,6.03,5.68,40058618.0,234031333.31000003,-0.002000328887746039,5,2021-01-24
000422.XSHE,3.16,3.19,3.29,3.11,21179367.0,68194281.9,9.945985599979501e-05,4,2020-12-27
000422.XSHE,3.19,3.2,3.22,3.05,20767399.0,65268233.739999995,9.878012000008596e-05,4,2021-01-03
000422.XSHE,3.2,3.08,3.2,2.98,23056720.0,71693087.77,-0.00119960001800401,5,2021-01-10
000422.XSHE,3.06,2.88,3.1,2.75,30135860.0,87109991.55,-0.001999788578853079,5,2021-01-17
000422.XSHE,2.86,3.03,3.1,2.84,21512298.0,64951661.9,0.0015001099569986742,5,2021-01-24
000423.XSHE,39.97,37.67,40.2,36.73,23958611.0,920480860.6600001,-0.023023875115240067,4,2020-12-27
000423.XSHE,37.8,38.71,40.07,37.75,21723236.0,843987361.4700001,0.010307272210302587,4,2021-01-03
000423.XSHE,38.69,38.23,41.5,38.22,39594576.0,1566900808.9099998,-0.0050364309948982555,5,2021-01-10
000423.XSHE,38.0,37.07,38.0,36.11,33270518.0,1230719932.9399998,-0.0117812990448114,5,2021-01-17
000423.XSHE,36.89,36.59,37.6,36.25,29116797.0,1071440872.71,-0.0048255513950635764,5,2021-01-24
000425.XSHE,5.58,5.4,5.65,5.3,257196329.0,1408432542.6899998,-0.001799649849999918,4,2020-12-27
000425.XSHE,5.38,5.37,5.45,5.19,258152416.0,1373291765.8200002,-0.00030139058504508043,4,2021-01-03
000425.XSHE,5.38,5.63,5.76,5.36,540708056.0,3031892948.0299993,0.002599786505594004,5,2021-01-10
000425.XSHE,5.62,5.94,6.21,5.5,874913389.0,5154853586.449999,0.003097631563209635,5,2021-01-17
000425.XSHE,5.91,5.61,5.92,5.58,550033021.0,3158557333.0099998,-0.0032997049390898203,5,2021-01-24
000426.XSHE,8.03,7.75,8.03,7.4,91932747.0,710161156.4,-0.0042024624663759,4,2020-12-27
000426.XSHE,7.83,7.84,8.14,7.61,101872985.00000001,806034299.2699999,0.0008915494064480889,4,2021-01-03
000426.XSHE,8.0,7.68,8.13,7.55,120978666.0,955383518.66,-0.001602095250065383,5,2021-01-10
000426.XSHE,7.3,7.05,7.46,6.96,101497000.0,727189498.88,-0.006292615294318238,5,2021-01-17
000426.XSHE,6.99,7.6,7.79,6.96,96412512.0,716178517.48,0.005504976788859528,5,2021-01-24
000428.XSHE,2.74,2.63,2.79,2.58,25596547.000000004,69029064.45,-0.001399609914011224,4,2020-12-27
000428.XSHE,2.61,2.64,2.69,2.57,17309745.0,45128791.0,9.978999900206453e-05,4,2021-01-03
000428.XSHE,2.63,2.38,2.63,2.21,35974734.0,87974392.66,-0.0025989984249630282,5,2021-01-10
000428.XSHE,2.36,2.29,2.37,2.18,27651987.0,62337115.39,-0.0009005297509049326,5,2021-01-17
000428.XSHE,2.29,2.54,2.65,2.26,44406186.0,108813702.27000001,0.002500219429971917,5,2021-01-24
000429.XSHE,6.48,6.21,6.48,6.14,8522355.0,53821578.87,-0.0026990700170138604,4,2020-12-27
000429.XSHE,6.22,6.05,6.23,5.95,13598502.0,82628041.07,-0.0016009497179640952,4,2021-01-03
000429.XSHE,6.05,5.92,6.06,5.8,16078316.0,95570457.38999999,-0.0013004195880231828,5,2021-01-10
000429.XSHE,5.92,6.03,6.11,5.77,18466244.0,109908725.49000001,0.0010987691975425928,5,2021-01-17
000429.XSHE,6.09,5.95,6.1,5.91,7458770.0,44837740.059999995,-0.0008000698660119987,5,2021-01-24
000430.XSHE,5.01,4.82,5.06,4.76,10078810.0,49404607.870000005,-0.002299079547966376,4,2020-12-27
000430.XSHE,4.82,4.83,4.86,4.58,12518070.0,58733887.01,9.591582296319956e-05,4,2021-01-03
000430.XSHE,4.84,4.62,4.84,4.52,11660056.0,54286431.910000004,-0.002098729979228664,5,2021-01-10
